gene_id	symbol	mrna_half_life_h	n_mrna_cell_lines	prot_half_life_h	n_prot_cell_types	measurement_group
HGNC:18626	IFT27	5.860846189321509	10.0	52.19836416531029	3.0	HGNC:18626
HGNC:18627	PFN3			187.7826823912915	1.0	HGNC:18627
HGNC:18628	STAB1			17.464981354795768	1.0	HGNC:18628
HGNC:1863	CES1	16.23886656762189	2.0	140.90763527434692	4.0	HGNC:1863
HGNC:18631	SAMD15	1.97180791368988	3.0			HGNC:18631
HGNC:18632	KIF27	1.1153398422711116	4.0			HGNC:18632
HGNC:18633	TMED8	2.611773258770143	11.0	116.35275357010349	2.0	HGNC:18633
HGNC:18638	SYT6	3.2465868696147364	1.0			HGNC:18638
HGNC:18639	EPN2	2.066487611649795	10.0	72.8851195457433	1.0	HGNC:18639
HGNC:1864	CES2	1.9603209724244637	11.0	128.4708593090588	1.0	HGNC:1864
HGNC:18640	LDLRAP1	3.4216740780697728	11.0			HGNC:18640
HGNC:18641	SUGP2	2.955617452254528	11.0	56.885249920805414	4.0	HGNC:18641
HGNC:18643	SUGP1	2.6846452641571594	11.0	36.08976552547596	4.0	HGNC:18643
HGNC:18644	KLHL8	1.5269592664725944	11.0			HGNC:18644
HGNC:18646	HSD17B12	6.179403953283834	11.0	178.86953952136065	4.0	HGNC:18646
HGNC:18647	RTN4IP1	4.083846934963517	10.0	118.20187081554708	1.0	HGNC:18647
HGNC:18648	DPP9	4.003415836869961	11.0	104.34811018995732	4.0	HGNC:18648
HGNC:18649	GULP1	2.927542580102338	6.0			HGNC:18649
HGNC:1865	CES3	4.894700916475345	3.0	140.71203890537896	1.0	HGNC:1865
HGNC:18650	SPATS2	2.9534552881397316	11.0			HGNC:18650
HGNC:18652	VPS54	3.6558042232625723	10.0	107.78677604883765	1.0	HGNC:18652
HGNC:18653	KLHL6	1.9807709232192292	3.0			HGNC:18653
HGNC:18654	RTTN	2.291761165597344	9.0			HGNC:18654
HGNC:18656	RIOK1	1.9190419090368813	11.0	28.719887071323043	1.0	HGNC:18656
HGNC:18657	TTC39A	5.554888070961902	4.0			HGNC:18657
HGNC:18658	NUP205	4.333718856203983	11.0	217.34929240857096	4.0	HGNC:18658
HGNC:18661	DNAH7	1.649157569586571	1.0			HGNC:18661
HGNC:18662	RAX	1.3042831659597094	1.0			HGNC:18662
HGNC:18664	FAM3C	3.719067461562184	11.0	65.44585772463694	4.0	HGNC:18664
HGNC:18666	RNPC3	1.614081446599095	10.0			HGNC:18666
HGNC:18667	PMPCA	5.156428880361382	11.0	64.76797976252197	3.0	HGNC:18667
HGNC:18668	ZBTB7B	0.9154302485934989	10.0	38.57683466757579	2.0	HGNC:18668
HGNC:18669	PALS1	1.2659726568603562	11.0	44.39276587957651	1.0	HGNC:18669
HGNC:1867	CETN2	10.37714457320111	11.0	83.5475877829997	3.0	HGNC:1867
HGNC:18672	CDK5RAP2	5.429261022683635	11.0	17.767354402658768	1.0	HGNC:18672
HGNC:18673	CDK5RAP3	6.915329782684985	11.0	104.77600025699532	4.0	HGNC:18673
HGNC:18674	DDX41	5.4381548773797626	11.0	39.74852396975074	4.0	HGNC:18674
HGNC:18676	DDX42	2.0800115250218423	11.0	54.005622197291174	4.0	HGNC:18676
HGNC:18677	DDX43	4.458632923790643	2.0			HGNC:18677
HGNC:1868	CETN3	2.8435266762042466	10.0	51.84712159387744	1.0	HGNC:1868
HGNC:18681	DDX46	6.994244221876937	11.0	103.50872004971956	4.0	HGNC:18681
HGNC:18682	DDX47	2.1215446511353	11.0	33.33955756745879	4.0	HGNC:18682
HGNC:18683	EIF4A3	2.802042369736528	10.0	122.63179172596743	4.0	HGNC:18683
HGNC:18684	DDX49	4.507963966715821	11.0	22.811538139928725	3.0	HGNC:18684
HGNC:18688	CRB2	1.6731983995004391	1.0			HGNC:18688
HGNC:1869	CETP	9.849627167153926	1.0			HGNC:1869
HGNC:18696	CITED4	1.02732669065828	7.0			HGNC:18696
HGNC:18697	ASCC3	3.011601020373591	11.0	73.92356734218072	4.0	HGNC:18697
HGNC:18703	FAIM	3.5109527496997086	11.0			HGNC:18703
HGNC:18704	NAA10	11.200513389589572	11.0	144.7347381922553	4.0	HGNC:18704
HGNC:18706	GRIPAP1	5.178790163549015	10.0	94.9952373038853	4.0	HGNC:18706
HGNC:18707	TAMALIN	0.8078250449123171	2.0			HGNC:18707
HGNC:18708	GRIP1	1.8633261243797146	6.0			HGNC:18708
HGNC:18709	CCNB3	5.229730092786883	2.0			HGNC:18709
HGNC:18710	LGI2	4.646411733289272	1.0			HGNC:18710
HGNC:18711	LGI3	7.363565307179406	1.0			HGNC:18711
HGNC:18713	GLCCI1	1.1277592571414277	10.0			HGNC:18713
HGNC:18714	DCP1A	0.805674674317083	11.0	59.50357814609199	4.0	HGNC:18714
HGNC:18717	ABHD2	3.4719450029489654	11.0			HGNC:18717
HGNC:18718	ABHD3	4.527926325859091	9.0			HGNC:18718
HGNC:18726	NFXL1	1.4473184958933953	9.0	129.17855083107875	2.0	HGNC:18726
HGNC:1873	CFDP1	7.276236019962901	11.0	32.46802360594941	1.0	HGNC:1873
HGNC:18730	H2BC1	1.77561066212046	1.0			HGNC:18730
HGNC:18732	KLHL9	0.8236459041703432	9.0			HGNC:18732
HGNC:18734	MTREX	5.452583425225243	11.0	61.37897869222862	4.0	HGNC:18734
HGNC:18737	ZNF395	1.897028763923393	11.0			HGNC:18737
HGNC:18738	RHOBTB1	2.0931968423395237	8.0			HGNC:18738
HGNC:1874	CFL1	11.255028871855552	11.0	217.8864067948173	4.0	HGNC:1874
HGNC:18742	PNMA3	1.4775742038716673	1.0			HGNC:18742
HGNC:18745	DYNC1LI1	2.8996215732642208	11.0	131.30579799098433	4.0	HGNC:18745
HGNC:18749	RIN1	1.6505244033751605	9.0	71.89724953645349	1.0	HGNC:18749
HGNC:1875	CFL2	1.7593706954366328	9.0	220.67808107709322	1.0	HGNC:1875
HGNC:18750	RIN2	0.7814420790516678	6.0			HGNC:18750
HGNC:18751	RIN3	1.9873692846897086	6.0	67.87233125933327	3.0	HGNC:18751
HGNC:18752	MAPKAP1	4.6903696489780575	11.0	73.73170764128044	1.0	HGNC:18752
HGNC:18753	FBXO27	2.8825652628154423	3.0			HGNC:18753
HGNC:18754	FBXO17	4.115768179588477	6.0			HGNC:18754
HGNC:18755	POLE4	10.328259713200701	11.0	25.695475828053212	1.0	HGNC:18755
HGNC:18756	RHOBTB2	1.6006422310929411	11.0			HGNC:18756
HGNC:18757	RHOBTB3	4.035997987980954	9.0			HGNC:18757
HGNC:18758	BBS7	3.888253196596966	11.0			HGNC:18758
HGNC:1876	CFLAR	1.5856546483052023	11.0			HGNC:1876
HGNC:18760	PCNX3	2.5769108920579256	10.0	99.82843318513012	1.0	HGNC:18760
HGNC:18761	SLC36A1	2.2802324560222704	11.0	50.69153398220413	2.0	HGNC:18761
HGNC:18777	ZKSCAN8P1	0.6644433237895974	2.0			HGNC:18777
HGNC:18779	ZNF391	0.7878773085415897	5.0			HGNC:18779
HGNC:18781	SDHAP3	2.5253577069317448	2.0			HGNC:18781
HGNC:18782	CCDC6	2.608075873931239	11.0	107.21546783672714	4.0	HGNC:18782
HGNC:18783	AKAP17A			63.48608453536335	4.0	HGNC:18783
HGNC:18785	RRP1	2.0747637491760864	11.0	63.51901242146115	4.0	HGNC:18785
HGNC:18786	FAM50A	12.600433608135319	11.0	36.337171712732115	4.0	HGNC:18786
HGNC:18789	FAM50B	1.1577385914665357	6.0			HGNC:18789
HGNC:18790	NSG1	5.959242276858103	4.0			HGNC:18790
HGNC:18791	ZFP57	1.2814689511916701	1.0			HGNC:18791
HGNC:18792	GUSBP2	1.6165165093534877	1.0			HGNC:18792
HGNC:18794	FBN3	5.189339190005644	1.0			HGNC:18794
HGNC:18795	UBD	2.94385485413982	1.0			HGNC:18795
HGNC:18797	KREMEN2	3.387789391049674	9.0			HGNC:18797
HGNC:18798	SLC44A1	10.104530271016097	11.0	79.95089098667806	2.0	HGNC:18798
HGNC:18799	DMAC2L	4.2895149001351065	11.0	185.25006606432726	4.0	HGNC:18799
HGNC:188	ADAM10	5.069709856429703	11.0	37.93707275920954	4.0	HGNC:188
HGNC:18800	POGK	1.1926109988842228	11.0	25.762440360127346	1.0	HGNC:18800
HGNC:18801	POGZ	1.2408360020880618	11.0	49.491758578024026	4.0	HGNC:18801
HGNC:18802	ATPAF2	6.895252809724479	11.0	125.52454128711558	2.0	HGNC:18802
HGNC:18803	ATPAF1	6.923583888196549	11.0	83.85042290638602	3.0	HGNC:18803
HGNC:18806	CAMTA1	4.85266604344769	11.0			HGNC:18806
HGNC:18807	CAMTA2	2.676383705477713	11.0			HGNC:18807
HGNC:18808	BZW2	8.242387439247228	11.0	97.83652189097631	4.0	HGNC:18808
HGNC:18809	TUBA1B	6.794316868463589	11.0			HGNC:18809
HGNC:18810	CATSPER2	0.8877582919228938	1.0			HGNC:18810
HGNC:18811	B3GNT7	1.1272088694758648	2.0			HGNC:18811
HGNC:18816	KIRREL2	2.306169523846258	2.0			HGNC:18816
HGNC:18817	HPS6	0.7150160301341864	11.0	33.43337087953983	3.0	HGNC:18817
HGNC:18818	ZNF397	0.8064514006535098	11.0			HGNC:18818
HGNC:18823	TMEM9	4.359985809062155	11.0			HGNC:18823
HGNC:18824	ZNF396	0.6293721458292597	3.0			HGNC:18824
HGNC:18825	SERINC5	2.5710946923874483	10.0			HGNC:18825
HGNC:18826	NUDT12	1.241895528263576	10.0	93.16254169960747	1.0	HGNC:18826
HGNC:18827	NUDT13	2.3742961671562153	4.0			HGNC:18827
HGNC:18828	NDUFAF1	3.4303110028690784	11.0	54.678513534121	1.0	HGNC:18828
HGNC:18830	KLF17	1.4246286208273773	1.0			HGNC:18830
HGNC:18831	CTHRC1	2.2632732511238576	2.0			HGNC:18831
HGNC:18832	ZNF394	0.8691584842880297	11.0			HGNC:18832
HGNC:18835	ST7-OT4	0.6200669048993469	1.0			HGNC:18835
HGNC:18838	PPP1R13L	2.8178441556954597	8.0			HGNC:18838
HGNC:1884	CFTR	3.6346370414710614	1.0			HGNC:1884
HGNC:1885	CGA	36.44091622222242	1.0			HGNC:1885
HGNC:18852	CYP2T1P	1.2242384021445392	2.0			HGNC:18852
HGNC:18854	CREB3L4	4.9121521176065315	10.0			HGNC:18854
HGNC:18856	CREB3L1	2.276359726491363	5.0			HGNC:18856
HGNC:18857	CYP4F12			155.92750150362278	1.0	HGNC:18857
HGNC:18858	PIGM	1.6215785616875096	11.0			HGNC:18858
HGNC:18859	SPHK2	2.397365281750064	10.0			HGNC:18859
HGNC:18860	ASAH2	1.430393626714212	2.0			HGNC:18860
HGNC:18865	KCNT1	6.193971564210306	1.0			HGNC:18865
HGNC:18866	KCNT2	3.417198532226401	1.0			HGNC:18866
HGNC:18868	XRRA1	2.34285790920524	9.0			HGNC:18868
HGNC:18869	GGN	2.4086397752137017	1.0			HGNC:18869
HGNC:18870	POLN	4.9250213557577	2.0			HGNC:18870
HGNC:18871	MMAA	1.0748795833995843	4.0	154.81762570406988	2.0	HGNC:18871
HGNC:18873	IFIH1	2.535019179917016	8.0	24.149985095054408	2.0	HGNC:18873
HGNC:18874	LAT	2.130897502414569	5.0	78.42136622857169	1.0	HGNC:18874
HGNC:18875	TAS2R43	0.5773306361196924	1.0			HGNC:18875
HGNC:18877	TAS2R46	0.4993597378442613	1.0			HGNC:18877
HGNC:1888	CGGBP1	2.113815857070536	11.0	65.48466506688118	3.0	HGNC:1888
HGNC:18882	TAS2R50	0.5659801859688451	1.0			HGNC:18882
HGNC:18884	TDP1	2.7809146016373862	11.0			HGNC:18884
HGNC:18889	STYK1	0.9844994186319772	3.0			HGNC:18889
HGNC:18893	KCNRG	0.7383681729982431	4.0			HGNC:18893
HGNC:18894	DUSP19	3.023306814265228	3.0			HGNC:18894
HGNC:18896	TMEM185B	1.3322173328849332	11.0			HGNC:18896
HGNC:189	ADAM11	4.381678629874854	5.0			HGNC:189
HGNC:18901	S100A14	5.035408498005688	4.0	89.81368317768847	1.0	HGNC:18901
HGNC:18907	KRTAP4-1	2.0078050508971748	1.0			HGNC:18907
HGNC:18955	SYNJ2BP	3.4234033796673398	9.0	108.20822590951461	2.0	HGNC:18955
HGNC:18956	NEIL2	3.576033688799729	10.0			HGNC:18956
HGNC:18957	MAGI2	0.8433499115127757	3.0			HGNC:18957
HGNC:18958	RASGRP4	10.387055135165228	1.0	134.67402925295494	1.0	HGNC:18958
HGNC:18965	PGM5P2	2.207981642945385	3.0			HGNC:18965
HGNC:18966	CSAD	5.439618841016075	9.0			HGNC:18966
HGNC:18967	EDEM1	2.591176279633394	11.0			HGNC:18967
HGNC:18969	IL31RA	3.4751320374425902	3.0			HGNC:18969
HGNC:18971	AP1S3	2.1194317093946804	10.0			HGNC:18971
HGNC:18981	PDIK1L	0.41068739379146224	8.0			HGNC:18981
HGNC:18984	BMAL2	3.854878422749013	8.0			HGNC:18984
HGNC:18985	DCXR	16.612734711242002	11.0	471.95169720039496	4.0	HGNC:18985
HGNC:18986	GBA2	2.234331692027217	11.0	74.66638435380362	2.0	HGNC:18986
HGNC:18987	THTPA	2.9777649566099926	10.0	81.71733626726447	1.0	HGNC:18987
HGNC:18988	TOX	1.33383045497375	3.0			HGNC:18988
HGNC:18990	ADGRF1	2.8650919966323083	1.0			HGNC:18990
HGNC:18991	ADGRF2P	0.9969364233937749	1.0			HGNC:18991
HGNC:18994	BRSK1	1.8028687906134566	4.0			HGNC:18994
HGNC:18996	VRK3	3.718507864862123	11.0	37.75367477266441	4.0	HGNC:18996
HGNC:18999	RIOK2	1.0570110710013694	10.0			HGNC:18999
HGNC:190	ADAM12	5.3594752458172	2.0			HGNC:190
HGNC:19000	SCARA3	4.426215976679185	7.0			HGNC:19000
HGNC:19002	DCLK2	2.0337405967936015	3.0			HGNC:19002
HGNC:19003	SCMH1	3.4288608733964017	11.0			HGNC:19003
HGNC:19005	DCLK3	1.4322720708464325	1.0			HGNC:19005
HGNC:19006	HIPK1	1.7477482702064977	11.0			HGNC:19006
HGNC:19008	KLHL11	0.7226648154608615	11.0			HGNC:19008
HGNC:19009	IFT38	2.2825663157129505	10.0			HGNC:19009
HGNC:19010	ADGRG5	2.0101569595475945	2.0			HGNC:19010
HGNC:19011	ADGRF4	1.7201185003391144	3.0			HGNC:19011
HGNC:19013	TRIM41	3.2788480067713333	11.0	34.11960353291801	3.0	HGNC:19013
HGNC:19016	TRIM44	4.226173311377746	11.0			HGNC:19016
HGNC:19018	TRIM45	1.3024707868961667	8.0			HGNC:19018
HGNC:19019	TRIM46	1.5818767807273926	5.0			HGNC:19019
HGNC:19020	TRIM47	1.2457532577765775	7.0			HGNC:19020
HGNC:19022	HSPA12A	2.881250251080385	4.0			HGNC:19022
HGNC:19024	TRIM52	1.0937014547607762	9.0			HGNC:19024
HGNC:19026	DMBX1	1.9459076537383992	5.0			HGNC:19026
HGNC:19027	LRRC8A	0.9934706677546596	11.0	46.63455188248289	3.0	HGNC:19027
HGNC:19028	TRIM56	1.2009558857777807	11.0	34.149597298751594	4.0	HGNC:19028
HGNC:19032	C1orf35	2.3021838913723376	11.0	61.37391136147786	3.0	HGNC:19032
HGNC:19034	MAST1	2.4758560462460735	5.0			HGNC:19034
HGNC:19035	MAST2	3.3037172499017657	11.0			HGNC:19035
HGNC:19036	MAST3	1.42078078003184	9.0	62.46039349577406	4.0	HGNC:19036
HGNC:19037	MAST4	0.8084630597714986	7.0			HGNC:19037
HGNC:19038	ADCK1	3.100226303076608	10.0			HGNC:19038
HGNC:19039	ADCK2	3.5155603242536895	11.0			HGNC:19039
HGNC:19041	COQ8B	3.2113665692254716	9.0	88.62737337294953	1.0	HGNC:19041
HGNC:19042	MASTL	1.0601734545721457	11.0			HGNC:19042
HGNC:19046	SLCO5A1	1.681870340209572	1.0			HGNC:19046
HGNC:19048	ASPM	2.5637562478962557	11.0			HGNC:19048
HGNC:19055	EXOSC6	1.3192697168580063	11.0	132.69439669683788	4.0	HGNC:19055
HGNC:19057	CHD6	1.6679460353502902	11.0			HGNC:19057
HGNC:19061	FFAR4	1.2511750316384838	1.0			HGNC:19061
HGNC:19066	ZBTB12	1.6020179449947567	6.0			HGNC:19066
HGNC:19068	METTL27	6.225454075319254	3.0			HGNC:19068
HGNC:19070	THOC1	3.572782667532668	11.0	117.21519393981184	3.0	HGNC:19070
HGNC:19071	ALYREF	4.627445775455337	11.0	157.27550540718718	3.0	HGNC:19071
HGNC:19072	THOC3	2.767526074415063	11.0	84.98898346008436	2.0	HGNC:19072
HGNC:19073	THOC2	5.910411722831824	11.0	80.92085499016757	4.0	HGNC:19073
HGNC:19074	THOC5	4.364614247613315	11.0	139.46284718171344	3.0	HGNC:19074
HGNC:19075	TIFA	0.7343814609520096	10.0	39.05234133929321	1.0	HGNC:19075
HGNC:19076	C6orf47	0.8427293299402594	9.0	83.58244781403123	1.0	HGNC:19076
HGNC:19078	SNHG32	3.032187939007136	10.0			HGNC:19078
HGNC:19079	PLEKHB1	13.782867291497999	4.0			HGNC:19079
HGNC:1908	VPS13A	4.7611064641997265	11.0	94.27080453010885	3.0	HGNC:1908
HGNC:19080	MAN1C1	2.657535513237119	5.0	45.863864794382266	1.0	HGNC:19080
HGNC:19081	CNOT12	1.817452439598332	11.0	51.59608831141662	1.0	HGNC:19081
HGNC:19082	NALCN	5.415248695278934	2.0			HGNC:19082
HGNC:19083	CKS1B	4.643585264456733	11.0			HGNC:19083
HGNC:19084	JAML	8.433007721247824	2.0			HGNC:19084
HGNC:19085	CTDNEP1	5.274529657429964	11.0			HGNC:19085
HGNC:19086	HDAC11	2.5798549912312696	8.0			HGNC:19086
HGNC:19087	EBF3	0.9467981586455002	3.0			HGNC:19087
HGNC:19088	ASH1L	1.1863238350915297	11.0			HGNC:19088
HGNC:19089	SLC30A5	3.017632280807845	11.0	114.75298159129333	3.0	HGNC:19089
HGNC:19090	EBF2	1.619777292158323	1.0			HGNC:19090
HGNC:19093	PSD3	1.911637507360913	8.0	50.14085426814965	1.0	HGNC:19093
HGNC:19094	IL4I1	4.30464265257075	2.0	53.99202232823696	2.0	HGNC:19094
HGNC:19095	GCC1	0.7804913125513342	11.0	36.43723905590927	4.0	HGNC:19095
HGNC:19096	PSD4	2.3343963391419074	9.0	49.56623577427735	3.0	HGNC:19096
HGNC:19097	RBPMS	3.719367470460819	5.0			HGNC:19097
HGNC:19098	RBPMS2	4.433392571977123	6.0	53.70676785616305	1.0	HGNC:19098
HGNC:1910	CHAF1A	2.384505350101953	11.0			HGNC:1910
HGNC:19100	IL23R	2.5557973406571626	1.0			HGNC:19100
HGNC:19102	RIGI	2.256529000107055	8.0	141.2504268459923	3.0	HGNC:19102
HGNC:19104	NPHP4	3.1424611130296776	10.0			HGNC:19104
HGNC:19108	TAS2R19	0.5118476630672338	1.0			HGNC:19108
HGNC:19109	TAS2R20	1.2857558726760763	3.0			HGNC:19109
HGNC:1911	CHAF1B	2.8316515837761704	11.0			HGNC:1911
HGNC:19112	TAS2R30	0.5286773955587372	1.0			HGNC:19112
HGNC:19113	TAS2R31	0.5275844830727389	1.0			HGNC:19113
HGNC:19117	FGD5	4.340192571769067	2.0			HGNC:19117
HGNC:19118	TNIP2	2.2026470562303726	11.0	71.32474267675126	1.0	HGNC:19118
HGNC:19123	DNAJC9	2.399002824838421	11.0	258.7349179005375	3.0	HGNC:19123
HGNC:19124	FIP1L1	2.2379217408657284	11.0	76.37002989911487	4.0	HGNC:19124
HGNC:19125	FGD4	0.9107524934372905	8.0	54.62204602603229	2.0	HGNC:19125
HGNC:19127	DIRAS1	2.2630119240909807	7.0			HGNC:19127
HGNC:19129	PSAT1	5.553980395552948	10.0	59.301093481133215	4.0	HGNC:19129
HGNC:1913	RCC1	3.4438699573459246	11.0	355.7695622260397	4.0	HGNC:1913
HGNC:19133	HS6ST2	3.9702530571846	5.0			HGNC:19133
HGNC:19134	HS6ST3	2.3603931151862	3.0			HGNC:19134
HGNC:19137	CD276	2.8641042519752227	9.0	58.37206539974128	1.0	HGNC:19137
HGNC:19138	LRRC23	8.451127672614522	7.0			HGNC:19138
HGNC:19139	POMGNT1	7.120960774590732	11.0			HGNC:19139
HGNC:1914	RCBTB2	2.7698126513433317	7.0	29.79515440770267	1.0	HGNC:1914
HGNC:19141	TTBK2	1.0210484510331037	10.0			HGNC:19141
HGNC:19143	USP32	2.501518356972174	11.0			HGNC:19143
HGNC:19146	NSUN5P1	1.4271276875360526	10.0			HGNC:19146
HGNC:19147	GJD3	1.7175752111885656	1.0			HGNC:19147
HGNC:1915	CHD1	1.0518074103810857	11.0	36.422344583299015	3.0	HGNC:1915
HGNC:19156	MYRIP	2.5499234436222116	3.0			HGNC:19156
HGNC:19158	ZDHHC11	2.265925716050293	5.0			HGNC:19158
HGNC:19159	ZDHHC12	3.78245207940363	11.0			HGNC:19159
HGNC:1916	CHD1L	7.707505497352655	11.0	80.4795409414794	1.0	HGNC:1916
HGNC:19160	ZDHHC6	2.5815667481224795	11.0			HGNC:19160
HGNC:19161	STARD8	1.3248001956616302	6.0			HGNC:19161
HGNC:19162	STARD9	1.5647094901558816	7.0			HGNC:19162
HGNC:19164	STARD13	0.6158004788068615	7.0			HGNC:19164
HGNC:19165	TBC1D4	3.6046391022799704	10.0	50.533833092797806	1.0	HGNC:19165
HGNC:19166	TBC1D5	5.720495963569223	11.0	86.93103541323688	4.0	HGNC:19166
HGNC:19167	KIF17	2.614003626661587	2.0			HGNC:19167
HGNC:19168	TINAGL1	4.497224309932848	3.0			HGNC:19168
HGNC:19169	STARD3NL	3.422893602481515	11.0	85.90728875728979	1.0	HGNC:19169
HGNC:1917	CHD2	0.9082407549160355	11.0	47.91690774919731	4.0	HGNC:1917
HGNC:19172	CMTM1	1.132542010351861	3.0			HGNC:19172
HGNC:19174	CMTM3	1.9944496770748523	8.0	93.52238793806205	1.0	HGNC:19174
HGNC:19175	CMTM4	2.209127422221671	10.0			HGNC:19175
HGNC:19177	CMTM6	3.873441485950742	11.0			HGNC:19177
HGNC:19178	CMTM7	3.9960131020827676	8.0			HGNC:19178
HGNC:19179	CMTM8	2.6422366692865333	6.0			HGNC:19179
HGNC:1918	CHD3	10.359201340691856	11.0	66.46696803455727	4.0	HGNC:1918
HGNC:19180	RNF44	1.6726707260946798	11.0			HGNC:19180
HGNC:19181	KIF14	2.4216104558739127	11.0			HGNC:19181
HGNC:19182	SASH1	1.4031064037880203	8.0			HGNC:19182
HGNC:19183	HCN3	1.4579367355251058	5.0			HGNC:19183
HGNC:19184	STK11IP	4.811545328377519	11.0	82.42520599178131	4.0	HGNC:19184
HGNC:19185	FRAS1	5.355736627526102	3.0			HGNC:19185
HGNC:19189	DOCK6	6.449997548604415	10.0			HGNC:19189
HGNC:1919	CHD4	5.538742993284474	11.0	47.955378624370184	4.0	HGNC:1919
HGNC:19190	DOCK7	3.5767998763735083	10.0	64.45240547589863	3.0	HGNC:19190
HGNC:19191	DOCK8	3.869299397400339	5.0	91.87952516095137	3.0	HGNC:19191
HGNC:19192	DOCK4	1.9852708658263405	5.0	30.49713615421636	1.0	HGNC:19192
HGNC:19194	HMCN1	3.279951088086622	2.0			HGNC:19194
HGNC:19195	ABLIM2	1.8764544041338729	4.0			HGNC:19195
HGNC:19196	SP8	0.4829013084916088	1.0			HGNC:19196
HGNC:19205	STIM2	1.8917122280048173	11.0	56.820008952556655	2.0	HGNC:19205
HGNC:19214	SHKBP1	12.318486549101673	11.0	20.193610767875622	2.0	HGNC:19214
HGNC:19215	FDCSP	25.644163327240168	1.0			HGNC:19215
HGNC:19217	THADA	3.5804581846722106	11.0	37.94492259711069	2.0	HGNC:19217
HGNC:19221	WSB1	1.6946375617274574	11.0			HGNC:19221
HGNC:19222	WSB2	4.8185605088666765	11.0			HGNC:19222
HGNC:19225	ARLN	4.773054033418068	11.0			HGNC:19225
HGNC:19230	TMEM9B-AS1	3.4503059047046807	1.0			HGNC:19230
HGNC:19233	POFUT4	1.1002232701538432	10.0			HGNC:19233
HGNC:19234	POFUT3	0.8493584106052006	9.0			HGNC:19234
HGNC:19235	AATF	4.5704263766017945	11.0	29.189373204969847	4.0	HGNC:19235
HGNC:19236	PLEKHB2	3.224105591719855	11.0			HGNC:19236
HGNC:19237	NANS	5.742967112823898	11.0	233.81358084196663	3.0	HGNC:19237
HGNC:19238	PLEK2	3.622001247177128	5.0			HGNC:19238
HGNC:19239	SYT11	3.391572571291836	5.0			HGNC:19239
HGNC:19240	ADGRE4P	2.8086041134378394	2.0			HGNC:19240
HGNC:19245	SNX18	1.142131221584048	9.0	81.2896788761683	3.0	HGNC:19245
HGNC:19246	TERF2IP	1.3038653808858125	11.0	25.743134319030027	2.0	HGNC:19246
HGNC:19248	UBE2Q2	2.9919651572534187	11.0			HGNC:19248
HGNC:1925	CHEK1	2.7272524897907715	11.0			HGNC:1925
HGNC:19253	PPP6R2	4.716777667335852	11.0	145.59578948787504	4.0	HGNC:19253
HGNC:19254	PLAC8	4.266417038960362	6.0			HGNC:19254
HGNC:19255	PLAC9	17.699133519707516	1.0			HGNC:19255
HGNC:19256	CERK	2.9090133402489142	11.0			HGNC:19256
HGNC:19260	LTB4R2	2.194334176885525	2.0			HGNC:19260
HGNC:19261	MTO1	2.2582202228574615	11.0	32.19338849311552	3.0	HGNC:19261
HGNC:19262	PAPLN	6.082781636816581	6.0			HGNC:19262
HGNC:19263	LMAN2L	2.6748355550918297	11.0	113.15119326502399	2.0	HGNC:19263
HGNC:19264	SYT8	2.647369614275527	1.0			HGNC:19264
HGNC:19265	SYT9	2.2440076212452484	1.0			HGNC:19265
HGNC:19266	SYT10	1.1975667671012378	1.0			HGNC:19266
HGNC:19267	MDGA1	2.4479058024439575	2.0			HGNC:19267
HGNC:19268	UBE2J2	2.38907298901503	11.0			HGNC:19268
HGNC:19273	RPPH1	13.713623891054946	7.0			HGNC:19273
HGNC:19274	TTC5	2.5789678888929206	10.0	46.470608327321145	1.0	HGNC:19274
HGNC:1928	FOXN3	2.2541985863028544	11.0			HGNC:1928
HGNC:19280	METTL17	4.364375886024064	11.0	26.681794626232072	1.0	HGNC:19280
HGNC:19285	SCYL3	0.6768231198397329	8.0			HGNC:19285
HGNC:19286	SCYL2	3.3924845685704996	11.0	53.381331320451	4.0	HGNC:19286
HGNC:19288	ACMSD			211.01782955052337	1.0	HGNC:19288
HGNC:1929	CHGA	9.288219916771801	2.0			HGNC:1929
HGNC:19290	CSMD2	3.6463516798826543	1.0			HGNC:19290
HGNC:19291	CSMD3	2.684223570284861	1.0			HGNC:19291
HGNC:19295	LMTK3	2.672512188314355	6.0			HGNC:19295
HGNC:19296	EPHA6	5.7330588133190945	2.0			HGNC:19296
HGNC:19297	TNK2	2.3404195756161945	11.0	49.690778381901005	1.0	HGNC:19297
HGNC:19299	PIP4P1	0.8276142261503329	10.0	95.1328446670974	2.0	HGNC:19299
HGNC:193	ADAM15	7.245872960634803	5.0	27.1093490011191	1.0	HGNC:193
HGNC:1930	CHGB	15.081147634255837	1.0			HGNC:1930
HGNC:19304	SCAF4	0.7374285609993385	11.0	92.90426930458202	4.0	HGNC:19304
HGNC:19305	SLC30A6	2.8799401223726644	11.0	86.47002678938837	3.0	HGNC:19305
HGNC:19306	SLC30A7	1.98243806251233	10.0	98.97304429272535	2.0	HGNC:19306
HGNC:19307	SDK1	6.3568370509977665	3.0			HGNC:19307
HGNC:19308	SDK2	3.493882660839635	2.0			HGNC:19308
HGNC:19309	KANK1	1.1948803249338986	8.0	30.94195451327776	1.0	HGNC:19309
HGNC:19310	PIM3	0.6854210673297212	11.0			HGNC:19310
HGNC:19311	NPAS3	1.9667600577426518	1.0			HGNC:19311
