0.08	0.02
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.075	0.0075
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.20	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.03	0.02
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
0.01	0.05
