,score_Pluripotency,score_Post-implantation_Epiblast,score_Extraembryonic_Endoderm,score_Neuroectoderm,dominant_signature,leiden_sig,leiden_cell_type
165,2.4336084365844726,0.0,-1.3520046869913738,-1.3520046869913738,Pluripotency,0,Pluripotency
166,3.782891130447388,0.0,0.0,-1.3263212045033772,Pluripotency,0,Pluripotency
167,3.57033650080363,-0.3563951015472412,-1.3408133824666342,-2.302918275197347,Pluripotency,0,Pluripotency
168,3.4595938841501876,-2.340289890766144,0.12268223762512198,-0.5426834930073131,Pluripotency,0,Pluripotency
169,3.309663248062134,-0.8838905096054077,-0.4021360397338867,-0.3573333928079315,Pluripotency,0,Pluripotency
170,5.080096324284871,-0.45309650897979736,-1.3073936303456624,-2.1354525883992515,Pluripotency,0,Pluripotency
171,3.177946090698242,-1.7535037994384766,0.0,-0.5313647877086293,Pluripotency,0,Pluripotency
172,3.5499701658884684,-1.1733487010002137,-0.8838841120402018,-0.8284899393717449,Pluripotency,0,Pluripotency
173,2.3890377839406334,-0.47646955251693734,0.7131698608398438,-1.2561495304107666,Pluripotency,0,Pluripotency
174,1.8198619683583577,-0.17271887063980107,0.0,-0.5233905170903063,Pluripotency,0,Pluripotency
175,1.7034786224365235,0.0,-1.4195655186971028,0.0,Pluripotency,0,Pluripotency
176,1.6490105311075849,-1.8162825107574463,0.7957927227020264,-1.3263212045033772,Pluripotency,0,Pluripotency
177,4.031263462702434,-1.7854579448699952,-0.9989935557047526,-0.8002975059278085,Pluripotency,0,Pluripotency
178,3.2392326672871907,0.3482823133468629,-0.874882157643636,-1.783463246894605,Pluripotency,0,Pluripotency
179,3.3024547576904295,-0.6006900191307067,-2.052654584248861,0.18775509343002772,Pluripotency,0,Pluripotency
180,2.921481196085612,0.1453566312789918,-1.4827359755833944,-0.09368174003832253,Pluripotency,0,Pluripotency
181,4.51173423131307,-1.004730486869812,-1.203107198079427,-1.1355907917022705,Pluripotency,0,Pluripotency
182,4.388594977060954,-2.492508888244629,0.22155634562174487,-2.3985211849212646,Pluripotency,0,Pluripotency
183,1.8050115585327147,-0.9081412553787231,0.0,0.6604663675481622,Pluripotency,3,Pluripotency
184,1.0990453402201334,-1.854795217514038,0.7419180870056152,0.0,Pluripotency,0,Pluripotency
185,3.8545776049296063,-1.4530346393585205,-0.5027509689331054,0.09861022775823414,Pluripotency,0,Pluripotency
186,2.4166284561157227,-1.0646741390228271,0.0,0.0,Pluripotency,0,Pluripotency
187,-0.5166896184285483,-0.9655712366104126,0.7014015197753907,0.5747060775756836,Extraembryonic_Endoderm,0,Pluripotency
188,3.6138960838317873,-0.797353208065033,0.0,-0.8073201468496612,Pluripotency,0,Pluripotency
189,3.724367046356201,-1.876569926738739,0.0,-1.1355907917022705,Pluripotency,0,Pluripotency
190,3.5571249961853026,0.007730591297149703,-0.676046355565389,-1.2510236899058025,Pluripotency,0,Pluripotency
191,2.3483481407165527,-0.9889280200004578,0.0,-1.1355907917022705,Pluripotency,0,Pluripotency
192,4.4530543645222975,-1.004730486869812,-1.428349002202352,-1.0202492872873943,Pluripotency,0,Pluripotency
193,2.4638376394907633,1.9940071105957031,-2.2155634562174478,-1.6113188772490528,Pluripotency,0,Pluripotency
194,3.926596657435099,-1.7020856618881226,-0.3874759038289388,-0.7081539125153512,Pluripotency,0,Pluripotency
195,3.7501468658447266,0.0,0.0,-1.3520046869913738,Pluripotency,0,Pluripotency
196,4.352902285257976,-0.2940465927124023,-1.0954469839731853,-0.9801553090413412,Pluripotency,0,Pluripotency
197,2.7003973642985026,0.5283170819282532,-0.9315409342447916,-0.4637496760397247,Pluripotency,0,Pluripotency
198,4.258723624547322,-1.1621410965919494,-0.6252734820048015,-1.217795689900716,Pluripotency,0,Pluripotency
199,3.0851462841033936,0.0,0.0,-1.2108550071716309,Pluripotency,0,Pluripotency
